46.246.106.44 - - [11/May/2022:07:22:27 +0000] "GET /?s=test HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
46.246.106.44 - - [11/May/2022:07:22:27 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:22:27 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
5.179.80.204 - - [11/May/2022:07:22:28 +0000] "GET /?s=hej HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:28 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:22:29 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:37 +0000] "GET / HTTP/1.1" 301 4825 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
46.101.144.32 - - [11/May/2022:07:22:37 +0000] "POST /wp-cron.php?doing_wp_cron=1652253757.8993079662322998046875 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652253757.8993079662322998046875" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:22:38 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:38 +0000] "GET /?s=Hej HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0"
5.179.80.204 - - [11/May/2022:07:22:38 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0"
5.179.80.205 - - [11/May/2022:07:22:44 +0000] "GET / HTTP/1.1" 301 4825 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:22:44 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
5.179.80.204 - - [11/May/2022:07:22:48 +0000] "-" 408 511 "-" "-"
5.179.80.204 - - [11/May/2022:07:22:54 +0000] "GET / HTTP/1.1" 301 4825 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:54 +0000] "GET / HTTP/1.1" 200 6172 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:55 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.9.3 HTTP/1.1" 200 16151 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:55 +0000] "GET /wp-content/themes/twentytwentyone/style.css?ver=1.5 HTTP/1.1" 200 27804 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:55 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.9.3 HTTP/1.1" 200 5347 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:22:55 +0000] "GET /wp-content/themes/twentytwentyone/assets/css/print.css?ver=1.5 HTTP/1.1" 200 1442 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:23:01 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:07 +0000] "GET / HTTP/1.1" 200 6172 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:23:08 +0000] "GET /?s=hvem+er+ HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:23:09 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:23:13 +0000] "GET /?s=field HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:23:13 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /?s=hej HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /?s=Hej+hvorn%C3%A5r+er+der+%C3%A5bent%3F HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.9.3 HTTP/1.1" 200 16151 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /wp-content/themes/twentytwentyone/style.css?ver=1.5 HTTP/1.1" 200 27804 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.9.3 HTTP/1.1" 200 5347 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:19 +0000] "GET /wp-content/themes/twentytwentyone/assets/css/print.css?ver=1.5 HTTP/1.1" 200 1954 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:23:33 +0000] "-" 408 511 "-" "-"
46.101.144.32 - - [11/May/2022:07:23:39 +0000] "POST /wp-cron.php?doing_wp_cron=1652253819.2841811180114746093750 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652253819.2841811180114746093750" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:23:39 +0000] "GET /?s=hvordan+er+vejret+i+dag HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:39 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:23:39 +0000] "-" 408 511 "-" "-"
5.179.80.205 - - [11/May/2022:07:24:05 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:24:08 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36"
46.101.144.32 - - [11/May/2022:07:31:40 +0000] "POST /wp-cron.php?doing_wp_cron=1652254300.0979950428009033203125 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254300.0979950428009033203125" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:31:40 +0000] "GET /?s=hall%C3%B8jsovs HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:31:40 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:31:40 +0000] "GET /?s=Hva+s%C3%A5 HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:31:40 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:31:41 +0000] "GET / HTTP/1.1" 200 10178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:32:00 +0000] "-" 408 4517 "-" "-"
5.179.80.205 - - [11/May/2022:07:32:07 +0000] "GET /?s=mojn HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:32:07 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
5.179.80.205 - - [11/May/2022:07:32:12 +0000] "GET /?s=dav HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:32:12 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:32:12 +0000] "GET /?s=goddag HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:32:12 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:32:17 +0000] "GET /?s=Kage HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0"
5.179.80.204 - - [11/May/2022:07:32:17 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0"
5.179.80.205 - - [11/May/2022:07:32:20 +0000] "GET /?s=hej HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:32:20 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:32:32 +0000] "-" 408 511 "-" "-"
5.179.80.205 - - [11/May/2022:07:32:40 +0000] "-" 408 511 "-" "-"
46.101.144.32 - - [11/May/2022:07:32:46 +0000] "POST /wp-cron.php?doing_wp_cron=1652254366.3238461017608642578125 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254366.3238461017608642578125" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.205 - - [11/May/2022:07:32:46 +0000] "GET /?s=%3A-%29 HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:32:46 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:33:06 +0000] "-" 408 511 "-" "-"
46.101.144.32 - - [11/May/2022:07:33:48 +0000] "POST /wp-cron.php?doing_wp_cron=1652254428.8952710628509521484375 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254428.8952710628509521484375" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:33:48 +0000] "GET /?s=hej HTTP/1.1" 302 4812 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:33:49 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:34:08 +0000] "-" 408 4517 "-" "-"
46.101.144.32 - - [11/May/2022:07:34:58 +0000] "POST /wp-cron.php?doing_wp_cron=1652254498.8105309009552001953125 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254498.8105309009552001953125" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.205 - - [11/May/2022:07:34:58 +0000] "GET /?s=%22-virus+%2C.%21%22%C2%A4%25%26 HTTP/1.1" 302 806 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:34:58 +0000] "GET / HTTP/1.1" 200 5660 "https://www.talmedos.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.205 - - [11/May/2022:07:35:18 +0000] "-" 408 511 "-" "-"
46.101.144.32 - - [11/May/2022:07:38:13 +0000] "POST /wp-cron.php?doing_wp_cron=1652254693.6592528820037841796875 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254693.6592528820037841796875" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:38:13 +0000] "GET / HTTP/1.1" 200 6172 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
46.101.144.32 - - [11/May/2022:07:38:28 +0000] "POST /wp-cron.php?doing_wp_cron=1652254708.5363740921020507812500 HTTP/1.1" 200 4753 "https://46.101.144.32/wp-cron.php?doing_wp_cron=1652254708.5363740921020507812500" "WordPress/5.9.3; https://www.talmedos.com"
5.179.80.204 - - [11/May/2022:07:38:28 +0000] "GET / HTTP/1.1" 200 6172 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
5.179.80.204 - - [11/May/2022:07:38:48 +0000] "-" 408 511 "-" "-"
5.179.80.205 - - [11/May/2022:07:45:05 +0000] "-" 408 4517 "-" "-"
5.179.80.205 - - [11/May/2022:07:45:05 +0000] "-" 408 4517 "-" "-"
